Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:07.8,-1.680256,0.537083,12.035572
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:07.9,-0.334704,1.588646,6.671626
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:08.0,0.145797,2.094594,7.170838
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:08.1,0.100741,2.744692,8.937015
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:08.3,0.090412,2.584675,12.264296
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:08.4,-0.157473,0.750839,13.946199
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:08.5,-0.465233,1.071172,10.236014
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:08.6,-0.10583,1.407972,7.146888
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:08.7,-0.150287,2.323468,7.117549
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:08.8,0.359702,2.201622,8.409812
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:08.9,-0.888103,1.568887,13.809234
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:09.0,-1.422043,0.622106,14.288088
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:09.1,-2.295776,1.263972,11.419603
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:09.2,-0.017065,1.308579,5.70329
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:09.3,-0.116308,2.197131,7.067403
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:09.4,-0.09131,2.714455,8.514594
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:09.5,0.049996,2.693499,12.136761
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:09.6,-0.381856,0.362247,15.055093
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:09.7,-0.910856,1.124761,10.913056
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:09.8,-0.251926,1.207539,7.581434
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:09.9,-0.035626,1.999392,6.719976
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:10.0,0.544118,2.610571,8.283774
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:10.1,-0.441282,1.878593,12.323124
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:10.2,-1.686693,0.311053,14.67159
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:10.3,-2.371369,2.079476,10.727442
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:10.4,-0.036674,1.228495,6.88149
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:10.5,-0.515378,1.966012,6.868617
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:10.6,-0.671204,2.235601,8.587792
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:10.7,-0.703537,2.261946,12.122541
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:10.8,-0.956062,0.78856,14.871724
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:10.9,-0.209115,0.419428,10.386152
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:11.0,-0.30297,1.115929,7.211553
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:11.1,0.002994,1.571582,7.002887
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:11.2,0.495619,2.044748,8.525222
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:11.3,-0.157922,1.820514,12.707674
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:11.4,-2.097738,1.280138,15.480209
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:11.5,-2.127975,1.530567,9.973161
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:11.6,0.142204,0.950673,6.495293
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:11.7,-0.299078,2.025737,7.351213
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:11.8,-0.777633,2.237697,8.363708
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:11.9,-0.409698,3.432213,9.30525
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:12.0,-0.595013,2.765349,12.468621
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:12.1,-0.186812,0.551753,11.703862
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:12.2,-0.108225,0.891097,9.017698
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:12.3,0.097148,1.163231,7.893236
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:12.4,0.570763,1.576522,7.188352
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:12.5,-0.104632,2.668052,9.631272
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:12.6,-0.856369,2.823878,11.15166
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:12.7,-1.347049,0.170795,13.005854
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:12.8,-1.839375,0.810864,11.329939
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:12.9,-0.085622,0.550256,9.576186
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:13.0,-0.849633,1.826202,8.108189
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:13.1,-0.993783,1.162333,10.062525
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:13.2,-0.628842,1.095572,10.131681
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:13.3,-1.457369,2.19264,10.082883
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:13.4,-0.234113,1.466351,9.852512
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:13.5,0.375868,0.688867,6.823261
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,38:02.8,-0.643212,2.102378,9.733958
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,38:02.9,-0.05269,1.628763,9.653426
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,38:03.0,-0.334854,1.80794,9.520801
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,38:03.1,-0.298779,1.808839,9.73785
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,38:03.2,-0.655637,1.663191,9.513018
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,38:03.3,-1.399739,2.012715,9.783505
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,38:03.4,-0.651445,2.974016,8.725805
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,38:03.5,-0.343386,2.50534,9.092841
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,38:03.6,-0.409698,2.492766,9.248667
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,38:03.7,-0.385898,2.715503,9.589958
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,38:03.8,-0.202679,2.562521,11.003169
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,38:03.9,-0.415087,0.899779,12.662019
