Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:53.4,28.257751,-9.175955,-18.489502,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:53.5,28.521362,-9.017878,-19.295547,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:53.6,28.464066,-7.357088,-19.582214,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:53.7,28.709976,-9.316021,-19.261276,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:53.8,29.412262,-8.181833,-18.86087,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:53.9,30.568802,-7.832022,-18.503601,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:54.0,30.978989,-8.026525,-17.706161,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:54.1,31.582901,-8.289614,-17.103775,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:54.2,32.726486,-8.009409,-17.306305,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:54.3,32.642838,-8.136913,-16.983917,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:54.4,32.669434,-8.2302,-17.047928,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:54.5,33.315292,-8.9189,-17.285919,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:54.6,33.869965,-8.932056,-17.647644,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:54.7,33.931564,-8.394468,-18.518967,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:54.8,34.126541,-5.232347,-19.484985,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:54.9,34.103088,-6.122902,-19.521332,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:55.0,34.479248,-4.184713,-19.651199,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:55.1,34.467361,-3.279472,-19.390869,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:55.2,34.316116,-3.146448,-19.128021,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:55.3,34.309845,-2.873865,-19.452042,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:55.4,34.214569,-1.994802,-19.274673,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:55.5,33.275208,-1.964237,-19.422958,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:55.6,33.034134,-2.193546,-19.215164,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:55.7,32.34346,-2.590851,-19.71228,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:55.8,31.306107,-2.495523,-20.592758,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:55.9,30.844269,-1.122295,-20.982101,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:56.0,29.592087,0.038948,-20.822479,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:56.1,29.292633,0.539064,-20.342392,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:56.2,29.389191,1.142445,-20.244965,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:56.3,29.013916,1.92906,-20.520508,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:56.4,28.185226,1.314312,-19.985352,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:56.5,27.965118,1.547174,-19.888977,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:56.6,28.039703,0.386265,-18.990692,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:56.7,27.626862,0.470345,-19.443253,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:56.8,27.046967,-0.063559,-19.073593,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:56.9,26.258575,-0.706177,-18.812546,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:57.0,25.23175,-0.290279,-18.886108,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:57.1,25.171326,2.036705,-19.24826,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:57.2,24.636475,1.274662,-18.811569,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:57.3,24.254974,2.672646,-19.052383,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:57.4,24.683716,2.723314,-17.358551,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:57.5,24.545654,2.890774,-16.929825,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:57.6,24.466339,2.212931,-16.123535,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:57.7,24.35257,2.535791,-15.528015,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:57.8,24.676208,2.329962,-14.901505,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:57.9,24.593628,1.42417,-13.777649,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:58.0,24.381866,0.375309,-13.350998,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:58.1,24.333038,0.064631,-12.719177,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:58.2,24.515167,-0.541975,-11.710831,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:58.3,24.640198,0.888838,-10.73465,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:58.4,24.993591,-0.129559,-9.777802,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:58.5,25.632416,0.286417,-8.904724,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:58.6,26.610718,-0.031301,-7.638962,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:58.7,27.499435,-0.618345,-8.409561,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:58.8,28.631088,-0.683409,-8.526459,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:58.9,28.184387,-1.66617,-8.563736,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:59.0,28.38652,-1.935049,-9.320465,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:59.1,28.065491,-2.758818,-9.176956,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:59.2,27.481766,-4.147617,-10.40274,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:59.3,26.674255,-4.67474,-12.130066,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:59.4,26.226135,-4.990465,-13.093155,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:59.5,25.925507,-4.784258,-13.959412,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:59.6,26.296539,-5.7523,-13.492676,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:59.7,26.9104,-5.114418,-14.198746,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:59.8,26.450577,-5.400042,-14.666931,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,18:59.9,26.346985,-6.085733,-14.949493,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:00.0,26.732803,-5.749983,-14.911667,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:00.1,27.019516,-6.418539,-15.117035,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:00.2,27.152542,-6.787773,-16.216705,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:00.3,27.207062,-8.157814,-16.597458,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:00.4,27.065994,-8.40296,-16.917908,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:00.5,27.179688,-9.06509,-17.745239,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:00.6,27.401123,-8.516703,-17.66626,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:00.7,27.955673,-8.149176,-18.260376,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:00.8,28.810699,-7.333586,-18.560089,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:00.9,29.850372,-6.12882,-18.18718,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:01.0,30.574738,-5.063637,-17.94664,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:01.1,31.177429,-5.31094,-17.797562,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:01.2,31.67482,-4.831644,-17.772934,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:01.3,32.700394,-5.802452,-17.138824,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:01.4,33.294357,-6.004097,-17.701126,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:01.5,33.727127,-6.86834,-17.593002,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:01.6,33.583817,-7.187281,-18.510666,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:01.7,33.406342,-7.255415,-18.960968,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:01.8,34.044952,-5.877289,-20.221436,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:01.9,34.84761,-8.119493,-19.554031,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:02.0,36.491547,-6.466604,-19.040451,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:02.1,37.637711,-6.203081,-17.561935,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:02.2,37.760803,-5.060801,-17.97316,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:02.3,38.26889,-4.848455,-17.951706,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:02.4,38.455551,-4.521288,-18.427002,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:02.5,39.340576,-5.184435,-18.285294,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:02.6,39.377029,-6.763601,-17.909836,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:02.7,39.426102,-8.471655,-16.630661,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:02.8,38.440781,-9.124784,-16.601181,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:02.9,39.497162,-8.26705,-17.172516,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:03.0,39.172607,-5.868631,-18.139053,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:03.1,39.476456,-6.901697,-17.539886,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:03.2,40.395691,-4.75123,-16.621918,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:03.3,40.687119,-3.512104,-15.531693,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:03.4,40.588013,-3.113773,-15.457474,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:03.5,40.57933,-3.771509,-15.045456,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:03.6,40.806168,-3.785286,-15.284607,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:03.7,40.339127,-4.058262,-15.856857,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:03.8,40.034607,-6.300461,-15.275848,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:03.9,39.1203,-7.839638,-16.010315,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:04.0,37.934433,-8.135241,-17.550034,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:04.1,37.711624,-7.424467,-17.677597,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:04.2,36.514038,-7.228779,-19.053528,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:04.3,36.337601,-7.075558,-18.491699,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:04.4,36.728058,-6.652647,-18.135971,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:04.5,36.406677,-6.097145,-18.036774,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:04.6,36.367966,-6.231899,-18.834091,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:04.7,35.320526,-5.689703,-19.088028,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:04.8,35.118301,-7.745506,-18.454895,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:04.9,34.689621,-8.353771,-19.335388,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:05.0,33.986588,-9.281115,-19.920166,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:05.1,33.204025,-9.338516,-21.051483,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:05.2,32.237793,-8.955414,-21.964676,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:05.4,31.986404,-7.327923,-22.70575,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:05.5,31.586349,-8.457317,-23.725632,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:05.6,31.963547,-7.216017,-23.761612,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:05.7,32.6875,-7.124548,-23.014282,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:05.8,32.489685,-6.911304,-23.413498,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:05.9,32.424103,-7.728535,-22.500259,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:06.0,32.308609,-7.260818,-23.964996,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:06.1,31.835846,-7.923767,-23.765625,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:06.2,31.422073,-8.89327,-23.675278,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:06.3,30.658981,-9.295879,-23.81633,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:06.4,29.573563,-9.597937,-23.441238,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:06.5,29.151962,-9.02779,-23.604355,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:06.6,28.804779,-6.44186,-24.197769,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:06.7,29.2332,-7.445833,-22.263611,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:06.8,29.533112,-6.130278,-21.824341,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:06.9,29.326706,-6.624277,-20.675003,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:07.0,29.638199,-7.643593,-19.495605,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:07.1,29.922791,-7.667799,-18.651016,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:07.2,30.005661,-9.093306,-17.206497,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:07.3,30.101059,-9.508121,-17.803528,
wf1-4_E_S_W_meg,"""walk forward from point 1 to point 4: walk east, south then west""",1,19:07.4,30.334152,-11.541924,-16.979172,
