Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:07.1,-70.548032,-18.049449,4.42353
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:07.2,-72.145959,-17.852011,3.564207
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:07.3,-73.008395,-18.084096,3.764093
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:07.4,-73.375504,-17.572868,3.453048
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:07.5,-73.429874,-16.920958,2.321118
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:07.6,-72.308152,-16.081341,1.032187
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:07.7,-70.001993,-13.590964,-0.365284
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:07.8,-70.126225,-15.402961,-0.251192
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:07.9,-66.082602,-16.061713,2.791062
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:08.0,-65.239057,-17.128532,3.260818
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:08.1,-65.237884,-17.287167,3.5044
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:08.2,-66.46079,-17.432824,3.984342
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:08.3,-67.374692,-17.761986,4.355873
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:08.4,-65.950587,-16.760843,2.999122
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:08.5,-66.670376,-16.768175,4.358997
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:08.6,-66.827346,-17.815146,3.920879
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:08.7,-65.444576,-19.147919,3.422765
