Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z
stop1_meg,"""stop on point 1""",0,49:22.3,-34.72467,16.810825,-18.514664
stop1_meg,"""stop on point 1""",0,49:22.4,-34.582489,16.8361,-18.680923
stop1_meg,"""stop on point 1""",0,49:22.5,-34.70224,16.837463,-18.912689
stop1_meg,"""stop on point 1""",0,49:22.6,-34.606842,16.64982,-18.726028
stop1_meg,"""stop on point 1""",0,49:22.7,-34.624908,16.694077,-18.83577
stop1_meg,"""stop on point 1""",0,49:22.8,-34.105652,16.776585,-18.713211
stop1_meg,"""stop on point 1""",0,49:22.9,-34.437683,16.467499,-18.863937
stop1_meg,"""stop on point 1""",0,49:23.0,-34.190918,16.677048,-18.59433
stop1_meg,"""stop on point 1""",0,49:23.1,-34.429474,16.585917,-19.262833
stop1_meg,"""stop on point 1""",0,49:23.2,-34.33075,16.41147,-18.554672
stop1_meg,"""stop on point 1""",0,49:23.3,-34.752197,16.753075,-18.78186
stop1_meg,"""stop on point 1""",0,49:23.4,-34.402466,17.037184,-19.019287
stop1_meg,"""stop on point 1""",0,49:23.5,-34.416077,16.88818,-18.883743
stop1_meg,"""stop on point 1""",0,49:23.6,-34.631836,17.168753,-18.795425
stop1_meg,"""stop on point 1""",0,49:23.7,-34.282074,17.195215,-19.073914
stop1_meg,"""stop on point 1""",0,49:23.8,-34.600403,16.841139,-18.623886
stop1_meg,"""stop on point 1""",0,49:23.9,-34.703339,16.953449,-19.016129
stop1_meg,"""stop on point 1""",0,49:24.0,-34.775726,16.796726,-18.83728
stop1_meg,"""stop on point 1""",0,49:24.1,-34.438538,17.133774,-18.923264
stop1_meg,"""stop on point 1""",0,49:24.2,-34.192322,16.97488,-19.145554
stop1_meg,"""stop on point 1""",0,49:24.3,-34.389069,16.830727,-18.769333
stop1_meg,"""stop on point 1""",0,49:24.4,-34.38501,16.713017,-18.958008
stop1_meg,"""stop on point 1""",0,49:24.5,-33.873291,16.8929,-18.561081
stop1_meg,"""stop on point 1""",0,49:24.6,-34.213837,17.198448,-18.989731
stop1_meg,"""stop on point 1""",0,49:24.7,-34.30542,17.013737,-18.885895
stop1_meg,"""stop on point 1""",0,49:24.8,-34.483521,16.468565,-18.803131
stop1_meg,"""stop on point 1""",0,49:24.9,-33.911407,17.172634,-19.324432
stop1_meg,"""stop on point 1""",0,49:25.0,-34.543793,16.49449,-19.090012
stop1_meg,"""stop on point 1""",0,49:25.1,-34.203857,16.708023,-18.914627
stop1_meg,"""stop on point 1""",0,49:25.2,-34.210724,16.961184,-18.941376
stop1_meg,"""stop on point 1""",0,49:25.3,-34.371735,17.151251,-19.498886
stop1_meg,"""stop on point 1""",0,49:25.4,-34.58136,16.935453,-18.427963
stop1_meg,"""stop on point 1""",0,49:25.5,-34.269531,16.873684,-19.077972
stop1_meg,"""stop on point 1""",0,49:25.6,-34.403351,16.867517,-18.841476
stop1_meg,"""stop on point 1""",0,49:25.7,-34.376221,16.89934,-19.082779
stop1_meg,"""stop on point 1""",0,49:25.8,-34.519287,16.928642,-18.930099
stop1_meg,"""stop on point 1""",0,49:25.9,-34.520782,17.05954,-18.684158
stop1_meg,"""stop on point 1""",0,49:26.0,-33.999207,17.117533,-19.074234
stop1_meg,"""stop on point 1""",0,49:26.1,-34.332794,16.703709,-19.267914
stop1_meg,"""stop on point 1""",0,49:26.2,-34.422943,16.524563,-19.112808
stop1_meg,"""stop on point 1""",0,49:35.3,-34.757385,16.965454,-18.929123
stop1_meg,"""stop on point 1""",0,49:35.4,-34.145264,16.744677,-19.253769
stop1_meg,"""stop on point 1""",0,49:35.5,-34.553314,16.929493,-19.15892
stop1_meg,"""stop on point 1""",0,49:35.6,-34.28183,16.723249,-19.048782
stop1_meg,"""stop on point 1""",0,49:35.7,-34.69043,16.949289,-19.547073
stop1_meg,"""stop on point 1""",0,49:35.8,-34.185638,16.752701,-19.196457
stop1_meg,"""stop on point 1""",0,49:35.9,-34.334839,17.110048,-18.936005
stop1_meg,"""stop on point 1""",0,49:36.0,-34.611572,16.728949,-18.899399
stop1_meg,"""stop on point 1""",0,49:36.1,-34.067963,16.91272,-19.364334
stop1_meg,"""stop on point 1""",0,49:36.2,-34.286987,16.663097,-18.911835
stop1_meg,"""stop on point 1""",0,49:36.3,-34.370667,16.907265,-18.853806
stop1_meg,"""stop on point 1""",0,49:36.4,-34.17392,16.617647,-18.926102
